Software Version,3.04.17,,,,,,,,,,,,,,,,,,,,,,,,
7:12:00,34,4156,3921,67,81,3175,3611,4017,3512,31,19,2875,3351,6237,6244,2519,2857,372,426,,,,,,
7:15:00,34,4162,3922,66,69,3203,3575,4028,3571,25,13,2845,3369,6325,6239,2509,2873,375,418,,,,,,
7:18:00,34,4100,3938,71,95,3190,3586,4052,3551,27,28,2814,3343,6367,6193,2465,2861,379,414,,,,,,
7:21:00,34,4157,3892,72,78,3174,3623,4044,3499,23,26,2842,3366,6302,6248,2577,2887,369,416,,,,,,
7:24:00,34,4111,3907,72,66,3189,3592,4029,3519,18,25,2857,3342,6445,6355,2513,2910,382,429,,,,,,
7:27:00,34,4262,3880,70,65,3244,3579,4086,3535,24,20,2918,3393,6395,6340,2534,2949,383,424,,,,,,
7:30:00,34,4252,3969,61,78,3243,3572,4118,3574,30,15,2879,3377,6492,6298,2536,2917,395,419,,,,,,
7:33:00,34,4284,3957,70,77,3243,3635,4091,3594,25,28,2834,3411,6502,6369,2554,2902,387,419,,,,,,
7:36:00,34,4211,3956,71,78,3254,3641,4098,3623,27,16,2902,3396,6326,6292,2541,2965,397,427,,,,,,
7:39:00,34,4161,3919,68,82,3272,3575,4106,3536,26,20,2910,3376,6382,6319,2490,2933,401,417,,,,,,
7:42:00,34,4246,4002,80,72,3269,3605,4144,3593,21,12,2932,3454,6448,6345,2523,2925,396,419,,,,,,
7:45:00,34,4214,3974,69,73,3259,3650,4216,3575,30,23,2930,3470,6525,6493,2537,2906,398,429,,,,,,
7:48:00,34,4223,4027,78,78,3231,3651,4105,3586,19,26,2957,3475,6470,6409,2548,2959,403,442,,,,,,
7:51:00,34,4214,3968,74,77,3231,3652,4153,3625,25,22,2926,3443,6540,6372,2551,2922,406,438,,,,,,
7:54:00,34,4209,3976,74,79,3258,3655,4116,3570,21,27,2938,3441,6501,6307,2592,2954,395,427,,,,,,
7:57:00,34,4295,4022,73,76,3240,3573,4128,3653,22,27,2882,3485,6545,6501,2538,2922,406,435,,,,,,
8:00:00,34,4242,4055,72,78,3279,3669,4049,3649,22,21,2992,3464,6581,6427,2558,2980,416,430,,,,,,
8:03:00,34,4222,3957,69,80,3235,3671,4178,3611,24,23,2929,3529,6494,6400,2568,2955,402,428,,,,,,
8:06:00,34,4263,3962,68,78,3235,3631,4192,3601,20,23,2931,3479,6422,6407,2560,2911,409,421,,,,,,
8:09:00,34,4253,3970,69,76,3269,3673,4228,3669,19,25,2974,3503,6602,6390,2535,2984,395,445,,,,,,
8:12:00,34,4231,3975,68,83,3287,3657,4207,3635,32,20,2958,3506,6453,6489,2572,3013,413,444,,,,,,
8:15:00,34,4278,4082,74,86,3196,3604,4151,3610,8,21,2992,3508,6516,6551,2577,2898,422,444,,,,,,
8:18:00,34,4259,4024,76,74,3257,3603,4224,3599,22,24,2982,3443,6506,6561,2582,2946,407,428,,,,,,
8:21:00,34,4230,4017,77,80,3245,3694,4243,3666,25,19,3004,3514,6616,6410,2593,2969,422,435,,,,,,
8:24:00,34,4209,4128,77,80,3281,3583,4229,3691,20,20,3007,3558,6597,6497,2586,2989,428,450,,,,,,
8:27:00,34,4255,3998,71,76,3281,3634,4212,3580,22,16,3031,3503,6539,6456,2545,2958,421,435,,,,,,
8:30:00,34,4274,3988,74,84,3275,3729,4193,3578,26,20,3016,3530,6554,6580,2617,2981,421,450,,,,,,
8:33:00,34,4262,4038,89,79,3273,3692,4188,3611,24,17,3051,3540,6553,6580,2533,2984,422,430,,,,,,
8:36:00,34,4254,4059,73,80,3268,3715,4213,3651,18,24,3005,3523,6570,6349,2571,2998,431,444,,,,,,
8:39:00,34,4213,4087,69,80,3303,3682,4270,3638,22,18,3020,3464,6733,6592,2550,2991,429,434,,,,,,
8:42:00,34,4167,4101,78,79,3301,3697,4217,3644,25,18,3061,3513,6659,6562,2591,2972,434,440,,,,,,
8:45:00,34,4226,4003,76,75,3312,3691,4225,3708,24,22,3058,3578,6553,6589,2550,2951,427,442,,,,,,
8:48:00,34,4264,4072,70,88,3313,3741,4189,3643,24,20,3015,3572,6630,6516,2537,3007,423,444,,,,,,
8:51:00,34,4262,3991,74,77,3256,3754,4279,3665,22,24,3009,3552,6672,6662,2594,3035,434,443,,,,,,
8:54:00,34,4305,4069,75,84,3254,3692,4246,3640,34,25,2988,3641,6557,6732,2536,2930,429,450,,,,,,
8:57:00,34,4287,4009,79,85,3280,3680,4208,3693,32,18,3012,3612,6655,6550,2553,2964,436,437,,,,,,
9:00:00,34,4204,4043,75,85,3323,3721,4287,3680,34,30,3026,3569,6599,6585,2547,2959,433,451,,,,,,
9:03:00,34,4292,4033,75,84,3285,3626,4167,3676,21,16,3075,3603,6829,6618,2576,3001,427,455,,,,,,
9:06:00,34,4261,4099,83,83,3287,3717,4106,3648,25,22,3026,3543,6733,6626,2581,2963,437,445,,,,,,
9:09:00,34,4325,4072,67,79,3270,3707,4206,3734,27,25,3007,3593,6734,6595,2571,2985,436,440,,,,,,
9:12:00,34,4234,3956,81,82,3296,3679,4231,3693,27,20,3092,3605,6736,6609,2543,2953,443,455,,,,,,
9:15:00,34,4353,4111,79,80,3284,3640,4266,3698,17,24,3104,3586,6672,6645,2606,3000,444,447,,,,,,
9:18:00,34,4261,3970,79,82,3248,3691,4293,3689,23,24,3021,3541,6658,6656,2584,2910,440,438,,,,,,
9:21:00,34,4266,3984,81,83,3297,3692,4196,3725,23,19,3103,3608,6717,6694,2562,2965,437,454,,,,,,
9:24:00,34,4237,4092,79,84,3330,3742,4230,3690,26,21,3067,3582,6647,6631,2620,2968,441,444,,,,,,
9:27:00,34,4360,4040,79,86,3345,3708,4244,3689,24,22,3143,3562,6748,6853,2614,2982,435,448,,,,,,
9:30:00,34,4327,4026,79,81,3251,3695,4340,3727,25,28,3075,3587,6770,6745,2615,3011,432,445,,,,,,
9:33:00,34,4252,4052,82,79,3326,3715,4200,3711,30,17,3101,3581,6668,6711,2589,2957,448,447,,,,,,
9:36:00,34,4290,4115,90,80,3356,3789,4197,3720,20,23,3086,3635,6797,6638,2583,3040,445,463,,,,,,
9:39:00,34,4262,4049,77,76,3356,3650,4267,3658,32,22,3032,3615,6768,6618,2604,3002,449,452,,,,,,
9:42:00,34,4294,4055,82,97,3307,3676,4243,3734,28,28,3102,3725,6813,6561,2592,3035,445,455,,,,,,
9:45:00,34,4341,4219,85,87,3255,3783,4290,3711,23,11,3121,3627,6804,6700,2646,2986,450,444,,,,,,
9:48:00,34,4265,4084,81,83,3359,3759,4349,3631,18,19,3103,3628,6807,6743,2593,2976,446,463,,,,,,
9:51:00,34,4362,4099,82,89,3335,3730,4275,3756,29,21,3145,3628,6733,6730,2606,2952,460,466,,,,,,
9:54:00,34,4354,4151,78,91,3345,3789,4255,3732,28,17,3101,3557,6765,6821,2595,2957,454,451,,,,,,
9:57:00,34,4431,4031,84,85,3333,3741,4325,3650,31,18,3157,3637,6759,6761,2536,2943,451,447,,,,,,
10:00:00,34,4406,3989,80,90,3302,3770,4382,3726,27,19,3130,3644,6804,6762,2575,3034,452,451,,,,,,
10:03:00,34,4392,4060,82,83,3280,3758,4277,3684,20,24,3170,3668,6824,6727,2582,3013,465,466,,,,,,
10:06:00,34,4331,4115,75,82,3324,3794,4191,3743,22,24,3147,3678,6897,6680,2654,3046,456,452,,,,,,
10:09:00,34,4346,4137,80,89,3313,3701,4346,3740,27,23,3110,3632,6890,6680,2586,2948,456,456,,,,,,
10:12:00,34,4295,4064,78,84,3330,3759,4346,3765,26,19,3091,3651,6939,6686,2547,3058,463,461,,,,,,
10:15:00,34,4375,4092,83,87,3386,3828,4351,3710,32,23,3153,3731,6833,6853,2636,2961,461,452,,,,,,
10:18:00,34.1,4254,4153,91,87,3280,3790,4287,3726,30,20,3082,3710,6807,6852,2587,3054,467,460,,,,,,
10:21:00,34,4343,4101,84,85,3416,3805,4364,3763,27,18,3149,3668,6803,6772,2589,3055,465,461,,,,,,
10:24:00,34.1,4390,4043,84,86,3346,3763,4359,3758,30,21,3106,3676,6843,6843,2602,3008,456,467,,,,,,
10:27:00,34,4296,4138,89,90,3370,3755,4325,3818,29,22,3072,3707,6889,6839,2593,3014,461,460,,,,,,
10:30:00,34,4342,4065,80,75,3293,3703,4303,3773,25,26,3152,3670,6784,6860,2586,2970,447,457,,,,,,
10:33:00,34,4324,4121,81,89,3379,3737,4328,3762,25,23,3145,3698,6894,6917,2625,3007,467,457,,,,,,
10:36:00,34,4400,4144,83,88,3306,3785,4326,3695,24,11,3089,3703,6922,6801,2619,3027,474,457,,,,,,
10:39:00,34,4229,4104,84,88,3272,3770,4336,3711,27,24,3133,3669,6935,6928,2571,3042,463,460,,,,,,
10:42:00,34,4327,4161,82,91,3300,3743,4352,3823,25,23,3141,3769,6922,6783,2641,3008,470,466,,,,,,
10:45:00,34,4377,4088,87,85,3302,3757,4305,3789,22,27,3184,3659,6897,6767,2557,2984,467,450,,,,,,
10:48:00,34,4312,4085,84,92,3366,3782,4296,3745,33,25,3134,3717,6947,6895,2594,3004,463,454,,,,,,
10:51:00,34,4430,4136,95,85,3379,3754,4402,3772,27,23,3157,3719,6978,6930,2625,3085,469,475,,,,,,
10:54:00,34,4361,4152,87,85,3273,3851,4228,3772,29,21,3134,3621,6896,6781,2583,3010,461,450,,,,,,
10:57:00,34,4376,4147,84,88,3286,3760,4397,3828,25,20,3145,3769,6933,6883,2605,2994,466,466,,,,,,
11:00:00,34,4393,4201,90,87,3325,3807,4382,3754,20,23,3155,3671,6933,6868,2642,2994,472,466,,,,,,
11:03:00,34,4359,4171,86,87,3373,3687,4410,3769,30,32,3122,3701,6843,6761,2620,3024,461,459,,,,,,
11:06:00,34,4325,4081,82,89,3371,3778,4355,3772,28,24,3202,3755,6901,6956,2603,2990,473,459,,,,,,
11:09:00,34,4334,4110,85,87,3370,3803,4324,3770,25,26,3120,3656,6926,6830,2599,3024,466,469,,,,,,
11:12:00,34,4308,4089,90,91,3331,3841,4408,3800,28,20,3173,3772,6911,6807,2610,2978,459,455,,,,,,
11:15:00,34,4381,4144,90,86,3383,3822,4352,3778,30,20,3127,3713,6979,6897,2557,3019,469,459,,,,,,
11:18:00,34,4366,4109,90,99,3338,3761,4339,3843,29,24,3210,3745,6978,6823,2608,2978,468,460,,,,,,
11:21:00,34,4357,4093,82,86,3389,3823,4396,3743,18,24,3179,3737,7036,6905,2599,2993,476,461,,,,,,
11:24:00,34,4240,4145,93,90,3326,3803,4444,3767,26,16,3234,3767,6909,6816,2607,3010,476,470,,,,,,
11:27:00,34,4400,4113,84,89,3349,3876,4407,3743,24,23,3144,3713,6910,6889,2642,3033,470,463,,,,,,
11:30:00,34,4392,4102,90,95,3377,3763,4310,3739,33,20,3180,3733,6824,6890,2647,3071,468,458,,,,,,
11:33:00,34,4392,4175,78,98,3331,3789,4409,3771,31,23,3228,3705,6841,6919,2652,2966,467,480,,,,,,
11:36:00,34,4383,4079,86,91,3333,3802,4405,3769,20,19,3101,3779,6945,6889,2599,3017,470,469,,,,,,
11:39:00,34,4384,4053,81,87,3358,3778,4408,3776,27,20,3151,3736,6954,7008,2630,3036,471,468,,,,,,
11:42:00,34,4342,4121,87,94,3335,3837,4420,3799,26,20,3132,3667,7050,6957,2604,3047,476,465,,,,,,
11:45:00,34,4360,4093,84,86,3328,3762,4386,3848,24,18,3196,3652,6980,6929,2639,3014,476,460,,,,,,
11:48:00,34,4332,4140,94,90,3398,3812,4381,3739,17,27,3218,3736,7070,6930,2606,2995,476,463,,,,,,
11:51:00,34,4423,4122,84,89,3382,3886,4371,3824,26,24,3178,3697,6956,6922,2595,3033,481,465,,,,,,
11:54:00,34,4384,4117,91,91,3374,3834,4417,3781,26,25,3164,3779,6999,7032,2649,3001,483,456,,,,,,
11:57:00,34,4364,4128,88,89,3340,3822,4414,3818,32,23,3142,3704,7017,7034,2563,3040,494,471,,,,,,
12:00:00,34,4360,4088,84,98,3344,3850,4402,3771,27,26,3171,3759,7078,6929,2620,2999,477,441,,,,,,
12:03:00,34,4283,4153,93,86,3324,3810,4382,3811,33,26,3176,3775,6980,6927,2632,3047,470,467,,,,,,
12:06:00,34,4366,4196,90,86,3355,3779,4455,3776,25,21,3255,3750,6876,6966,2590,3076,479,453,,,,,,
12:09:00,34,4419,4156,86,86,3283,3840,4414,3779,26,22,3238,3802,6846,6906,2603,2985,481,474,,,,,,
12:12:00,34,4389,4199,93,89,3437,3845,4378,3777,28,25,3261,3746,6983,6925,2592,2987,481,467,,,,,,
12:15:00,34,4401,4037,96,91,3391,3809,4350,3813,25,21,3267,3735,6937,6926,2588,3008,466,463,,,,,,
12:18:00,34,4315,4236,91,103,3407,3842,4438,3796,26,23,3224,3680,7063,7048,2582,3008,480,471,,,,,,
12:21:00,34,4310,4092,90,94,3388,3882,4365,3763,23,13,3193,3711,6965,6869,2584,3040,480,460,,,,,,
12:24:00,34,4440,4171,89,91,3373,3755,4371,3799,27,24,3160,3774,6929,6882,2633,3027,481,460,,,,,,
12:27:00,34,4374,4114,95,90,3392,3853,4409,3819,39,24,3227,3791,7059,6934,2659,2973,484,459,,,,,,
12:30:00,34,4403,4063,87,94,3365,3818,4417,3693,28,20,3195,3766,7040,7091,2640,3055,487,470,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
